"","ID","Link","Work Model","Job_Type","Program"
"1921","bb6c9d21426244eebc5e063cf981d332","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AhvKCKnyqjkpSCFI867EftGfHhcz2_T47boZRDCVyB_1Swvka9shgjWZmW5NlQuLDX-dkSNNz6z6w_Ld6mcuCReLSSy3IEfa_qEXA47FfIpEw7li83l-aB31oLBeggWTGSF4OFiwlSJcm72aKSTUJzJZFfU8BilVM9_YSL7TMtCoCbA4iammL-TldxHc9dgFTyhVomnpyJ-TS0mT98cKbrN_i_i-_28A1V36yRBjhRUJsVgVkYutXvKvhpRUGA3DcYioOmfqGwG7rwdVAQwx4_-PZhhnkJsBsBsDjzCUkR-bCv8f0cz1Dnyiv_iPMOr-WnaodWXANo19RCY1-shDQJExCjI-QYunrGGeVORYtR54Puci3WtHbJe7r7qUIH2cyXUiJgOlod5_b9ETuyjU0abHhT_Dlq5-RW1nnN04Bkh27cfa3Y08rutzWITDpyBQft1Os1cDkRPThSINvKFN5RMQFcD-zrclkUK4kVvoqllq8oMnDe-9tOBsZCLeYhY5EIT03WiYlYl_5V4HZOaHo6CJAdbjfPlXiiNrv_JqGI-JlFES_YVXL2bAfrD96Uo2mI_BxUhYNSU6buprCk4GZFjDk7leZLbiFl3Dm8baqCGxeRgebof_NLmVJREe-tq15wPpFAxVv2pCeWZkLVI21Bvtai4inturdqdImOUJF-_3AdpxYZmOAfHArvIS0gz_jg1tpUm4HFOgJxc8LMkKRwPv28xQCw2bIJVAwWoJM03eRR9LlRmw-B_K-zt8cNBn7F_KtnIMv-FRMijyCM4pSCk4hcVZRkPJyDRHoQxhaVUA==&xkcb=SoAS-_M3b0fraGQ3z50LbzkdCdPP&p=1&fvj=0&vjs=3","On-site","Part-time","MSCM"
"1922","b0261404f0512e7e50830d6f7fe0385e","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AhvKCKnyqjkpSCFI867EftGfHhcz2_T47boZRDCVyB_1Swvka9shgjwWG268xp3Zv2CDsJFlnvsV_0y0Du4n2KOtlkw2Q9xo5d0ngeIYoLnm8KDN7StCBxr2zDPn-b5i_qYPfGiz3ZPxzZ3FcR550t_W0KnAjL3VxT0Y2HlXFXkyrD11whYst2xkAL4EENoHKG-Hf0xRB1mG5JAWasYEqCEzhuMdP8u4VixR4-cnxB-MUWb---sYsYJf9hfRuoAju376bbcNdciUNYu2me5vJmxSCm2xa4Eo3L_LGw5anuvl1sXkwCllLd8MVkHjLdaD5m-BMRwtvFLbxkTAvgcaPpO2BIDfnJpd2JYhdE9ZzXp8GaKER2D3WABSE7zsZyg-mUOloFXMzcHP0yK6dybeeAO9dgecynqr7KIYjsv7Rs2bOz72tWMJSRWNncy6R3MHSZnFwHhp7cCBL7_4jYnahsvp6C03cKzGaHYzlxEuU-L8wsN656OGEPjxNfz6WUE0KOnL5NDEFxLcsMRmcGwe2ca2UybY058myk-VIB7YgMy5WE7dcQUkNGs3PiGQjyD_7DSJ8q1vy4v7fqQShDuH4Mtl2lN4M-EoYuIbPv-aOoR-tZR54WJdAhf-d_AjcTxzWOZPn4FYE9FeoPz_8ht40eIjppYKItfEXMAqky2Jono9EUitnUiDre-uEPzwtPntecgFLAlyJLnhKaQtIrHCz2cuMGnJjj-zfuMfyVI0U8sa1kNZwgM5GWUPESl8QwjoCGuX9U2hzLxM65Dh2O400oFOJyauwVLAZQoQ4a0_zC57F18PaAhfBa&xkcb=SoAv-_M3b0f558xNHJ0IbzkdCdPP&p=3&fvj=0&vjs=3","On-site","Part-time","MSIS"
"1923","cabb47ee529fcf6b1d54e136206d9669","https://www.indeed.com/rc/clk?jk=d317ea2093cfe2b9&fccid=5b0cd675caf62768&vjs=3","On-site","Part-time","MSBA"
"1924","28fd54f8ac2ffe80f7223924fb61b93a","https://www.indeed.com/rc/clk?jk=c35ec8b13d5a6277&fccid=0b03f7ab47bc0652&vjs=3","On-site","Part-time","MSIS"
"1925","2baed27ca861f5d7d5668292151e03ac","https://www.indeed.com/rc/clk?jk=f98cadea9f5b3df3&fccid=edae4285faf6c2f0&vjs=3","On-site","Part-time","MSIS"
"1926","0b0f2e9f66c9d2796036ddca532c5d8d","https://www.indeed.com/rc/clk?jk=3f63de6d9c3f2d0b&fccid=184d4f68d8e64175&vjs=3","Remote","Part-time","MSIS"
"1927","a156abcc1fdfea7bcb5679b8f921f7ff","https://www.indeed.com/rc/clk?jk=e0807819b2af1f3d&fccid=105ecfd0283f415f&vjs=3","On-site","Part-time","MSIS"
"1928","c5ffef078361dee4b6ad76f63c5a0c9b","https://www.indeed.com/rc/clk?jk=15c8006751a239e2&fccid=4aeffbd8cbc7ce30&vjs=3","On-site","Part-time","MSBA"
"1929","4744741743446ef39df447bf6982e04f","https://www.indeed.com/rc/clk?jk=fe5c6d140260acbd&fccid=4aeffbd8cbc7ce30&vjs=3","On-site","Part-time","MSBA"
"1930","fd1dc525f767bcbd295ede118244df48","https://www.indeed.com/rc/clk?jk=04c395e38f98af68&fccid=4aeffbd8cbc7ce30&vjs=3","On-site","Part-time","MSBA"
"1931","25462ff2f7359fc1bbc7b297d4749aab","https://www.indeed.com/rc/clk?jk=8315e9d67b9a4d80&fccid=ded6147ee13a57c9&vjs=3","Remote","Part-time","MSIS"
"1932","d717693246af1339012a84d0c8a9ca4d","https://www.indeed.com/rc/clk?jk=ed0c79b774a4c91f&fccid=dd616958bd9ddc12&vjs=3","On-site","Part-time","MSIS"
"1933","086c49bb6934487be31a89db3824f34a","https://www.indeed.com/rc/clk?jk=53b95645a8df9834&fccid=636254903febc9cb&vjs=3","Remote","Part-time","MSIS"
"1934","7d68dbd98de53e12c72e681087f28e0b","https://www.indeed.com/rc/clk?jk=ca6dbef2c8caed69&fccid=88eab84b819c38e8&vjs=3","Remote","Part-time","MSIS"
"1935","53474c21264d8323d3f899f14110be32","https://www.indeed.com/rc/clk?jk=5b8620b917d4991b&fccid=52f763e4fcdaf1bd&vjs=3","On-site","Part-time","MSIS"
"1936","092d77dbd9390ad1efbc3fe83520ad50","https://www.indeed.com/rc/clk?jk=a1913fbd1286c144&fccid=33c3a326ecf2755b&vjs=3","On-site","Part-time","MSIS"
"1937","21d6ab25cfbe263d71b789eee9c0b8bf","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BrebvuryEatuNHUHZCAQUz0OnV0ltSPb-mADEOcHGVouHTChdV6l5pkFLEBsF1y4ZOdDdqMJplmBXtEAe4pWnmtu6OIa2c4LGO01Ki2QToZEmH7how2fEvNAjUPrjRf6Vg6zsSetS0umB8uHzmV6aceaytsh2Ppy1-LmkdjivwGgJ0ueFuityekDBH0EGbJrRFGNW16D_ns0I4FCBpf6xlxzNR9O6HOaFfX3DYp9iBE2BGX5MXLB3vFkBanAUj6OlZg1CIdNIsDnH9fdsGUmKorvC1wOaq4OObeAW3l3EFFW-FwQkCtS15dYG-tpp09AslQmaucoM-S8-48-iGstVZROcs2GUoxraXIg2QRDKDJxBatdNdpbjMIlBAX62XQFO-B9vCKguesP2cBqB0YYvs20TGkWydamtWw1tRXSGG9ENCLDPx2JKJoSbeZoWARL10Lqp3661t_DAYBq-eIaG4t4jNkKXD0J8hUQZa8voy_d5_pDaEwgyU7LOpCXwLKCqLr86Jj51Gfl2kbQ8qu_Hy&xkcb=SoCY-_M3b0fpxbgOUL0LbzkdCdPP&p=5&fvj=1&vjs=3","On-site","Full-time","MSCM"
"1938","38b3bc7cf1762398c3648eaa0a995019","https://www.indeed.com/rc/clk?jk=acf89887b5d4d8e4&fccid=ba07516c418dda52&vjs=3","On-site","Part-time","MSIS"
"1939","dddaaea6cc0e71002690afddfbc03315","https://www.indeed.com/company/GMetrix/jobs/Devop-Engineer-fa4311793f012ae9?fccid=b5003258865476e9&vjs=3","Remote","Full-time","MSIS"
"1940","d02db10c497049231887df93904bb3fc","https://www.indeed.com/company/Goldbelt,-Inc./jobs/Saff-Ci-Cd-Software-Engineer-2273bbc5ca4f175f?fccid=f7f5ab591aa9143d&vjs=3","On-site","Full-time","MSCM"
"1941","26f71d110df5f52fe742890d43d7f902","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ay3KKNjEjIQLzYNrflX5rgo4dHizqVuZJtpWFnF4V68qZX4QnNMBMN-2REr4LWw1GazYIpoqwRpCcgNTj0tP8huRFxK-08JZTsSTQdYFuDOFPyIlYqKuRMaUvCKGk240hfOdZ0Fq6pOQUjRphGtmUQUDgXEiShkFdeN2uxbsrlYLGxQt6vqIAtch8LpxdHyMQFnjLZJu382ZHaUWmoyn1eQzZ012GciVm-OGHhAqQ1pvTG031ZJFnHfyMh53uF6g6BAP96EnHIE_3psi6zw99BMFlg5ur2bBabZL2wvIUUYSQRkzMplZcgw7mUWDE4e-H1b2JKvUgu6O_TIvreVlFgfL_qQEmf8LfzeTCMQmH_CUmNgWQ5cUAw4G0o2y8YDrJLRTBgusGkbqb0E8IkEgaqcHtXYcO2NHhaPeQxyHKbkctH0ceED89EOfpTVxvv2pa0E7YXQ9swsTXSlHC0l-t1P2f9mtq39Z87eiLFr41Ziq-MkQ1z-NVmac1IbbCkA0RL20q50hjIg59eztcwD4-GhSnl_y5qckiRdsg89tunU-VL7y064JOhxuQk7cMtZdGT2vKiz0GYwur5_4LYtjbPVW2l5V5WEloSTVVROSMBRoqKXfUAB3NkRyvtzNv_z6t3cDP4etoLGSgMkTfrJeBTRkWmSBRiSCSv7iAxv0NAf140kpYqomxmUMYBtJ-cLD_J6cEkLih88ptbeiGmAy6Owmtkrt-TUmR1YgRgzpMiMIz62AS0P4GfR_Tj8kDgTm1U4Ptt1rJpmWvC3nhCfbNodwZmoSWdONbL-YSv8y1bbP-XtOzFAAJ5n6gXCs8agFsmySkauYEo3vG1CkW_KFpIFuaXQCbWYtZjWpDtP1Jk2ZfNybMbyN7v4jwLvRk539k8NlN--peR85j_6Hmgtd80WxA_ZJAkbrVNKS-rEvhHS75uyBncM01pLTDQ_vYUPNqnVtBcFSd408pSknH_jDqVybU3jfbwcXiKVrz3xgoAQJz9tbmO0lC3tfh3z63BRzSHD_OxG3CZFqxE5PzoabsN&xkcb=SoAF-_M3b0fpxbgOUL0IbzkdCdPP&p=8&fvj=0&vjs=3","On-site","Part-time","MSCM"
"1942","5fbde7e900c8277f0d6afa00af7e5c23","https://www.indeed.com/rc/clk?jk=9999747b27fd9892&fccid=60e25d98d86a84d8&vjs=3","Remote","Part-time","MSIS"
"1943","c596cd472a4d989ffaad1ff3b95bd100","https://www.indeed.com/company/Interiorworx,-LLC/jobs/Netsuite-Developer-6faf90a3f264b608?fccid=dca417c3522bc251&vjs=3","On-site","Full-time","MSIS"
"1944","e4f04d8ee7ee43f6bd7ddf21cfa13a60","https://www.indeed.com/rc/clk?jk=48bcf54ee78b8b2b&fccid=d06afa4992ee7ab3&vjs=3","On-site","Part-time","MSCM"
"1945","5950404330598e79333c5b0b10ae98b8","https://www.indeed.com/rc/clk?jk=6b417a6f0e765e58&fccid=de56d7554bea5214&vjs=3","On-site","Part-time","MSIS"
"1946","878be04bef17a0dc78f188f55b804028","https://www.indeed.com/rc/clk?jk=078fe5e3bda9c458&fccid=3f80184b2e2c87cb&vjs=3","Hybrid","Full-time","MSCM"
"1947","dfa99a2d43c816ffc3ffcbf7105f1acb","https://www.indeed.com/rc/clk?jk=deadbf67932bd5dd&fccid=a9f4c88b2ec65781&vjs=3","On-site","Part-time","MSIS"
"1948","9760f3860f181b750e7561038785ab49","https://www.indeed.com/rc/clk?jk=ee7fd4fe63a4fc4a&fccid=13488d4436d854ff&vjs=3","Remote","Part-time","MSCM"
"1949","cbb2d828f81cce45e5103de80926ddac","https://www.indeed.com/rc/clk?jk=45fcd63e2920eca7&fccid=ba07516c418dda52&vjs=3","On-site","Part-time","MSIS"
"1950","13d29680baba521fac30e1823a94b9df","https://www.indeed.com/rc/clk?jk=7fd85b3b98ed07fa&fccid=4923def3c977c4fa&vjs=3","Hybrid","Part-time","MSIS"
"1951","1c01c0309e145af0170c433410b8d261","https://www.indeed.com/rc/clk?jk=60365067fefcb1c0&fccid=dd616958bd9ddc12&vjs=3","Remote","Full-time","MSIS"
"1952","00649d795c7fc15f9ee2c38c7786821b","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BTy4Vq3kUv-8E8fBOrhZt-7WJQYqv7u2ur6JnxlE7nq4-qXnbw0pV0ej2wkZeeLNLN5fYPyKyuNHYyX__iYS4IDaPecV4ZKeigIC-686iVSiSjqwDrPMZS-0EG0Mc_-8T65CbAwD1wSaHV_5XJ5Y4sKakN4OCYi6eChO0t88LRQgcxibs0sSAxQK5uE9kqVEDarRPO40Pf4PTzLPpcZHd6arz9Mj0TgiJUbQ7uywY6CLJrNovV8qsvrED1OhbgMRU1eudTdHqTKznu58mlH1nCqRQxn7RN_4mQ2D-isTHWrcF9NroVDbDZv7xhYF728Ln8-tZKf9WdpypEsXqkqYsfeGCNFQioQfesFrs6q9S0bjM_Z0ilmwrf0fla0LQem5e-YSEwNjAHRK1A6uvtouDAXKEAbfw1NGWx4db4Z83OjJgK8F5pzo7YeXeIqEyWOKlpwR2dDy8RhCHSSPvCCPV4t6Aru_RDtrEozbvMs14sbhfrFLhq4nalC0JCaOoKe80=&xkcb=SoCq-_M3b0fhnMw2850LbzkdCdPP&p=1&fvj=1&vjs=3","On-site","Full-time","MSIS"
"1953","22e301a54e83410e9f004cd3f8daec01","https://www.indeed.com/rc/clk?jk=28276f1159cb6309&fccid=5e964c4afc56b180&vjs=3","Hybrid","Part-time","MSIS"
"1954","b23fb4e76e8364bff8f5ed2cad534887","https://www.indeed.com/rc/clk?jk=019203f3bbe9f792&fccid=ca6dcd2772155db0&vjs=3","Remote","Part-time","MSIS"
"1955","9fa13a477fee040c52d639b6f964147e","https://www.indeed.com/rc/clk?jk=293b01cfdb6bfbcc&fccid=69c7d55b78dc7424&vjs=3","On-site","Part-time","MSIS"
"1956","efe13f65d99a998481e74c340f019117","https://www.indeed.com/rc/clk?jk=e779a561e6d9c757&fccid=51cd1c8a43ad045b&vjs=3","On-site","Part-time","MSIS"
"1957","dce3e7654f1cf873b72d508a361f54eb","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ds0P75584SB3XrfpnCq-E1zm8yrVG3SSK7J30sb2FBVfvFIep9Ij7rfthUfNRMUn3cCQbUroSko6GksPmiahVf96_bTrqAS3ejjTBbgVBjyzUqzfpBdXTfWrLdg77cIbDm7IW46BzG_laPKV6hMuuCw4xFJv9c8jBiHLbw9Uvd2YVHr5Jonh0c9Ypb0KeCJuOk0T2CJLL3knqQiypJao0axcjosAVYRohNzqBVDzo90tphmNlZwWYZjELfRALiCkrGry_vtBb1PNeOQ5Qm2RTeg5xS6lPOgOHLLuqa9IdOOLLfnF1RUpQwTCJFdKZ1ax5MQV8lol4UPXZgdd_5wmXSCOEq2I63v6RITBB4ecHbntGN7ATnfkLXWGcfdvHHrT5s40-kjdax7k7RO-AbP5QDupqQ6UEEG_7t-_CHLkD-oYYZV8r-I3bLHgJG79zdIZaDxSXXrCn1u8jtYppjOxN0iOjhJUSAoANy5GBXectgYMQiYNm8RqfNYVBzJgSHWXy0vlLNsR6XSw==&xkcb=SoCy-_M3b0f558xNHJ0LbzkdCdPP&p=0&fvj=1&vjs=3","Hybrid","Full-time","MSIS"
"1958","e4b8c17bed8a2d0fe47707d7448cc41e","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BdDHiSlq2TKVYTvK036ioTcRDjelCKzvFOpLFiF--0iSZ_aPeCW5NVKAQzz_aehVoQGmBZbqu78QsL4U74Fh0cmVLVupTnhDO2wgs789eXjGF4RoXPXpeo5bzKN-dt-YpQntp5H2p79rtYKPfq7j2a1Yy0TL-pKd9HYtpMfmQioSY95tQfxD8rtAihzNKZBggbW8Gc5CSqYXvYsX8x2wEkH_-GpiBNPmDG_a2e7IydNC9gA9U4h8482YHLT_eU3siRiRPCXxYEI_Uyfhh8gnLPusSQhSQTawuVpGgTL0YnDri1O0Cm6SFyOiTA_LPU3xBu6fUumqh3gniXrPYlODDFwPFwPV1KslYdysDw8SfknLt8nTjR1s1-T4D9OSK31zhpRG8J57wMO839kJVr8DRgdQVv9X1D2Uovwv4u98cmpuJ-_FPTevowLA4ItzcAWISrjEjW6Y7KWsb1zcolmJqn4RfLAPei9e8S4KHXtlkhbxAQqsOMB9UR4cr834fF6PQeiv_bKvDL0azz10wceOyp&xkcb=SoAu-_M3b0f9puQX0B0LbzkdCdPP&p=1&fvj=1&vjs=3","On-site","Full-time","MSIS"
"1959","93cebb9e9a54ddf5051cc352ab530723","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BdDHiSlq2TKVYTvK036ioTcRDjelCKzvFOpLFiF--0iSZ_aPeCW5NVKAQzz_aehVoQGmBZbqu78QsL4U74Fh0cmVLVupTnhDO2wgs789eXjGF4RoXPXpeo5bzKN-dt-YpQntp5H2p79rtYKPfq7j2a1Yy0TL-pKd9HYtpMfmQioSY95tQfxD8rAqmj5ajfmEHrQJ8o02pCffI2TzZRIaGfC_DXY76jKe8d3gWJiHy_EcUEFrFMBWmc7I58cbvtaP47kXnHM8cGDObwygPtDKXJVKHceCL-UXGdUOdT1iTlGxaTNJdRpmeHoNOfHqgpJasKmYKQBDLkREEbheihHA-dyKWZmxe7suDa1ZJ5LaNmAizhkaEIkOnKH1I8oXY7yNL2Vwckk6OxVkpZMabHjy2UdmPImhv2erYzjXTieTB5YTysxbPHv8-9RtDBax19HuIRLF5Qh5zxTCziaz8afDEU4fBkgir6cI8nWssHEm29OrgJ_Ertr_vf5rCS8Ffb3d0=&xkcb=SoCM-_M3b0f2pVS2K50LbzkdCdPP&p=0&fvj=1&vjs=3","On-site","Full-time","MSBA"
"1960","d5e0d269df905a0c6fa0d7fe091e1168","https://www.indeed.com/rc/clk?jk=bf47b85ee677cee7&fccid=6e6541d7945a1180&vjs=3","Hybrid","Part-time","MSIS"
"1961","e9636f2d8574cd4c62f2fd85abafacfd","https://www.indeed.com/rc/clk?jk=c50ee67848417faa&fccid=aef928e89977f7f0&vjs=3","Remote","Part-time","MSIS"
"1962","855b9fbd65a3abe55ac3e0ceb39d7bd5","https://www.indeed.com/company/Sportsman's-Warehouse/jobs/Senior-IT-Internal-Auditor-b34bf63e3838b846?fccid=d41329e6ca8f8e1c&vjs=3","On-site","Full-time","MSCM"
"1963","04891cad21efd3afd8543be5e69aff55","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CB5V9pKc9dSiWkDOidb3xEy-kN2PCpaZveSm6yQI6kq-7KBZtckO1rVmn7ljZ2wfIxJWtIklB1FXrCYfsRPyempmxHTpuyHwzNTBg2WE6_m4tWiRwAsxiOgnZaXZoPzl3ZgTJ7qYYHKA8LVe5GUkYRTZ-AyNswLCfBp7vMmPtyZcrhAGFY6TQsBPArTi1lqcwIMxuoei3nrhyWzgZNpN8NPSZVvNYLjwaQCiP9Vjp1V_u0FqsetxAT9CtesUlah39VO7kp6MCXw785AIDNdsWAKlWoHIAl4a942-lnsfW1jQk44MlPjWfuJm7M2ty1jM3INlfG9HPt__5-hMozcYwj69y3435wbh3-qQtjsyuP-CNIli0T9Nyya8pFtiG9ufW-u7u1vBNG160QJNk5x69GE4B9myYOGhX22Y64qSdM5eGA90YnCgeYRI6_gtGTP6bG3Gm0jwBtXllnjkql08f3MgSU236DmseNjnxzl0waeXVLScGpzsJB1Aw8ExlpJSuKgtuCPEbTMp0kvbktuVop97nygBrZVxnirGL5OCMfIQ==&xkcb=SoCa-_M3b0f9puQX0B0KbzkdCdPP&p=2&fvj=1&vjs=3","On-site","Part-time","MSIS"
"1964","f5c4c1011ef20b9f2f368432761018d7","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CB5V9pKc9dSiWkDOidb3xEy-kN2PCpaZveSm6yQI6kq-7KBZtckO1rVmn7ljZ2wfIxJWtIklB1FXrCYfsRPyempmxHTpuyHwzNTBg2WE6_m4tWiRwAsxiOgnZaXZoPzl3ZgTJ7qYYHKA8LVe5GUkYRTZ-AyNswLCfBp7vMmPtyZcrhAGFY6TQsP6_xUx6Psn3tDvOWtC0OQFYUZQQZhJRnSSATShDgm9naosm1knKVouBdKCivPMM9w7Ho8AlA8L0xU6QUxXvhC39dhcrNu_7pJmg80wScWjmbZACceoA2eY_iVR_O-re_6C9Z4hjQCx7FVw9HckDaFUq1U48gq64t_FJh5s1KirkvL48jSMDFm-NuzBCgc1j5xKbdEXKPiqcDrNkwRDizkDfwCV4Iwpcp9NCEALcwTrPfupbBm2dSu77qy9nc5uM5BBwLUL-IuFSavFmPN3eRKgFw_XkWoetUQ__bL_3gMfKmtpH5YB0h00arYVBeLVuv_lf3hwJw_gL_8-W4F8UZ11IKKwTSUURS&xkcb=SoBU-_M3b0f2pVy2K50IbzkdCdPP&p=5&fvj=1&vjs=3","On-site","Part-time","MSBA"
"1965","3d0f2e1fccd2178101d7f99e969cc7c2","https://www.indeed.com/rc/clk?jk=4c5eba4f86b390eb&fccid=da378ad9203cbe84&vjs=3","Remote","Part-time","MSCM"
"1966","c89b76e50b314241cc5db6273e4a927a","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CZG6bN9ZaS7H2eqWBwsQ2GS98cHcHTG0eJFlxnPWv_gbC1YhT2Bdz-wIYtMSIxJXLthZa1q4HJHtDdRiIKVdB38onW9oc0DP4hWYeXwca25lV41OVg8H3qKX-Bkt0yE7IBInVXUfDGc-6AUvDDKxetGF08V96zwEPxTsrIBh41UilN757Pz0lS_nC9OkghABAxpaFRyCCzG3bE4qCKX2w2Y31gX3lR364Z51y-0fzneIitp0pozFkXSb665KNLTrnsO3rN2b35g2QQxZ7cHOozQSg9TIDPOdqFJzTOPMsjqrlFcBTtOQPOjiwgFTL5_Fn6kpXtO5hpkR3J1qv52DZensF1lHpdlCY06HuGi67UKt_V5aYUJsJWVj8zIUqT6MIjxZ96YnMByBihIVK53lNAsmRG3DUVh-D1t_YwuZvbri6qFipIlCKL4s6n_qHd62gsiSRFxx4w3N0p32Zr0IBQjWsHemdZyPpKbM7el03m1joumTB_BcAceEt3E0U_Z3wg1uhmeOlc7vuQ__oysm-Xf0NhBSVJC-jApNXhlRKY6OEczDdrXV8Jb1rro4BJQtDXTDMRmIVvr2YUUlB1xsFKc7Kv0czchrb_wegi2UAqUjgIqsJCY8hKfQkZ_VO9wCGHOKBD7HGpeSobilijvH76mJI6O3w-1R9HTFjIEc6LYa9ymXbGPs2JdUdlPe09jxMc-WrhTvzxYQlBOTomBkzga4Q8_4SBHvTSVCqMk0S1S0CX1A-Qn6nSe2-Qxl1b-mHQJuxWT_YtQ66rWYq3vhnSgtvNfbAwNQC50jx--THfe411_3eeQiitTj9Jd-IuIloCxbgeT9sRFoyPEve5evUxt9zHBKAo3JXB7hXS5BXJ-Dvcy5pb5inrw1n2mUT8MwpeMbbwsJtV-_VhISeT8HfwJl-7zx0eGPvAIbdD7opTZ2KV-pL57G1y5vHCle9Ye_5lMF2dA8z8xmvo_i3tsMmXskhKTd8gJwJM7-gye4xAfnNCZdmEesnZ7aG2W_VC2jFKzUwVQDjiL6sT5fJaOcFxtAP8QFXpi5FVN_MIJwAXt2PBkjZ91IKSQ3n7InksFN11Y5FOO_p3oITpGEjOR3HJfom0aD_y48dqciiDPh6cs6H6sdCMv1eE9GQ8zC9e4hXVi43d-hFsvQX0Us7HlkukT70E9msbzHs4YxW_PMTKJQ==&xkcb=SoCe-_M3b0fVHTgVJT0LbzkdCdPP&p=0&fvj=0&vjs=3","Remote","Part-time","MSCM"
"1967","152765e5faad5288fea46311528f20e5","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CZG6bN9ZaS7H2eqWBwsQ2GS98cHcHTG0eJFlxnPWv_gbC1YhT2Bdz-wIYtMSIxJXLthZa1q4HJHowbAl6m-Ru8ilKUoM75jEGIHDlxN5h3Jo_TRCq7LUrFdrGdHHMiJ-eRfoYr-9pyAw3bwnuj_Q66QOrLJ09oPOdHRE_irNeQ1WKLFpVS_FfSOyD-TcX_meVosyit_xJxIm4Qg4CMEQbxXFP2KNAarvK17r4Qk2OounNEFOjMfvIAZCr3uWLVFv8l7o47HO86G5jsv5C1kLIthfyJNH2xYj1HXPBdi9vjmbcNBrjxETNyHe0NJtybcq3Cp-OsrOU9A92-O7RIjjbmJvRhhFGXts0fgmqNGif_HqVIy5fEsyYuGqqIagook-Smeiyl1bwoqmJiz8HYyh6HBDvGuC5NUjESjn8njswPWFU4lUt6G2M3k6LTKBbGmSeIA6HpIaQ5R0mUUcY_Se0kVmlWP_L5BDdQuvd22PamHgMGnAcC95aoPL12d7yZJJOCaHjXtuVV-mIAU58E4wc3t6ueyvxDtIEeRDld54nxVE6ruBfUnJnjbxJvGJpo97dUoPaLcRvlwgjlGEuKY0g-h_x8wKd9x93Ay_2yCJYNAW3czwHwlCDtN3ceAQkGZQbA6KKuMqUIgUEgIFOqYe3eQWr34nhWYmha2Tox2-eWM1f8U9AJ_BqcQ7dM5pk_uq3YOfQJANkDv1sqnZrdJoyyCcDcDXD4qdpSpDiwnHN9cvKtGPecHmNQgjGYew_v5U1QePEf-igzYpRoIadPNvNebsizsxVTkOjB6cuigfyZcA5oIP8s0J5AvEtQkFlPNaB35DxkCtYBIu68KJD9Mcu2UlrmYj3U8Do1KmERgjRQh7k3D7l7yS5VNiLaWBtuamym0NCUQMwy6dim5r8gqU3O8m3pnJGtm_A8X3uJcmw5nu20mXCBOX1eYzQFZ_lKuGlekle4UPtT1HAHeNlHhvFHeDj2z7S1UkOTg4JHZy2O8lq-8meHdne1TJNeEkrUk6zyWcBaAMWGo96KgspyajeToqecjDZvezUcuGu5NiSMwy_wroc0-n-OhpzezxTVnUo94rSwER9WX1rjW8ZS3tGFMqWlTw3Y-qS2b-YVG88tCLXaT_ptIOMp_GyJcDuTtx709W3pt0fKGI6DrwCsbsgW&xkcb=SoAq-_M3b0fVHTgVJT0KbzkdCdPP&p=1&fvj=0&vjs=3","Remote","Part-time","MSCM"
